timestamp,actual,forecast,mase,mape,rmse,refit_flag,mase_rolling_24h,mape_rolling_24h,rmse_rolling_24h
2015-03-02 00:00:00+00:00,47257.0,47890.836,3.6319132332075172,11.759938199170527,8544.648628880155,1,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 01:00:00+00:00,46629.0,45297.94,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 02:00:00+00:00,47134.0,44153.785,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 03:00:00+00:00,49041.0,43475.926,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 04:00:00+00:00,52768.0,43719.77,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 05:00:00+00:00,60206.0,45911.133,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 06:00:00+00:00,64766.0,48889.1,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 07:00:00+00:00,66658.0,52244.785,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 08:00:00+00:00,67277.0,55252.11,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 09:00:00+00:00,68507.0,58289.348,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 10:00:00+00:00,69756.0,59995.164,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 11:00:00+00:00,69112.0,60454.0,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 12:00:00+00:00,68617.0,60227.184,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 13:00:00+00:00,67480.0,59082.867,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 14:00:00+00:00,67421.0,58472.01,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 15:00:00+00:00,66046.0,58056.215,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 16:00:00+00:00,66127.0,58559.684,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 17:00:00+00:00,68765.0,59854.01,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 18:00:00+00:00,68597.0,60421.266,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 19:00:00+00:00,64820.0,60581.59,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 20:00:00+00:00,62429.0,59268.277,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 21:00:00+00:00,60451.0,57266.992,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 22:00:00+00:00,56770.0,54437.28,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-02 23:00:00+00:00,54069.0,50448.598,3.6319132332075172,11.759938199170527,8544.648628880155,0,3.6319132332075172,11.759938199170527,8544.648628880155
2015-03-03 00:00:00+00:00,52332.0,50966.406,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
2015-03-03 01:00:00+00:00,51535.0,49734.957,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
2015-03-03 02:00:00+00:00,51818.0,49016.3,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
2015-03-03 03:00:00+00:00,52817.0,50128.887,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
2015-03-03 04:00:00+00:00,55093.0,52770.51,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
2015-03-03 05:00:00+00:00,61466.0,56675.598,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
2015-03-03 06:00:00+00:00,65670.0,60917.785,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
2015-03-03 07:00:00+00:00,67553.0,64203.867,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
2015-03-03 08:00:00+00:00,67826.0,65998.61,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
2015-03-03 09:00:00+00:00,69051.0,67327.04,0.823370908214951,2.756810268938738,2106.945523837048,0,0.823370908214951,2.756810268938738,2106.945523837048
