timestamp,actual,forecast,mase,mape,rmse,refit_flag,mase_rolling_24h,mape_rolling_24h,rmse_rolling_24h
2015-03-02 01:00:00+00:00,54074.0,54502.652,0.9712065986766698,3.117955467044781,2320.1213150018443,1,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 02:00:00+00:00,51496.0,52974.598,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 03:00:00+00:00,50760.0,53756.047,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 04:00:00+00:00,53885.0,55459.805,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 05:00:00+00:00,59885.0,58405.29,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 06:00:00+00:00,64616.0,61133.43,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 07:00:00+00:00,67048.0,62955.477,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 08:00:00+00:00,67872.0,65016.938,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 09:00:00+00:00,67433.0,65471.58,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 10:00:00+00:00,67357.0,65494.164,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 11:00:00+00:00,67790.0,64819.324,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 12:00:00+00:00,66520.0,63319.707,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 13:00:00+00:00,65096.0,62073.496,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 14:00:00+00:00,62953.0,62400.723,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 15:00:00+00:00,61986.0,62897.207,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 16:00:00+00:00,62131.0,63996.867,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 17:00:00+00:00,66728.0,65551.49,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 18:00:00+00:00,71559.0,66747.4,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 19:00:00+00:00,67832.0,65925.086,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 20:00:00+00:00,63864.0,64495.1,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 21:00:00+00:00,64173.0,63319.86,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 22:00:00+00:00,65114.0,62686.254,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-02 23:00:00+00:00,62555.0,61747.33,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-03 00:00:00+00:00,60412.0,60004.58,0.9712065986766698,3.117955467044781,2320.1213150018443,0,0.9712065986766698,3.117955467044781,2320.1213150018443
2015-03-03 01:00:00+00:00,59260.0,60000.633,1.3181231013403296,4.270387298223141,3150.1023043536757,0,1.3181231013403296,4.270387298223141,3150.1023043536757
2015-03-03 02:00:00+00:00,56675.0,58874.586,1.3181231013403296,4.270387298223141,3150.1023043536757,0,1.3181231013403296,4.270387298223141,3150.1023043536757
2015-03-03 03:00:00+00:00,56049.0,59999.668,1.3181231013403296,4.270387298223141,3150.1023043536757,0,1.3181231013403296,4.270387298223141,3150.1023043536757
2015-03-03 04:00:00+00:00,58757.0,61536.133,1.3181231013403296,4.270387298223141,3150.1023043536757,0,1.3181231013403296,4.270387298223141,3150.1023043536757
2015-03-03 05:00:00+00:00,64264.0,65035.82,1.3181231013403296,4.270387298223141,3150.1023043536757,0,1.3181231013403296,4.270387298223141,3150.1023043536757
2015-03-03 06:00:00+00:00,67782.0,68112.84,1.3181231013403296,4.270387298223141,3150.1023043536757,0,1.3181231013403296,4.270387298223141,3150.1023043536757
2015-03-03 07:00:00+00:00,69033.0,70213.72,1.3181231013403296,4.270387298223141,3150.1023043536757,0,1.3181231013403296,4.270387298223141,3150.1023043536757
2015-03-03 08:00:00+00:00,69521.0,71315.63,1.3181231013403296,4.270387298223141,3150.1023043536757,0,1.3181231013403296,4.270387298223141,3150.1023043536757
2015-03-03 09:00:00+00:00,68213.0,71586.945,1.3181231013403296,4.270387298223141,3150.1023043536757,0,1.3181231013403296,4.270387298223141,3150.1023043536757
