timestamp,actual,forecast
2020-09-26 00:00:00+00:00,40698.0,40868.28
2020-09-26 01:00:00+00:00,40401.0,40032.83
2020-09-26 02:00:00+00:00,40391.0,40194.82
2020-09-26 03:00:00+00:00,40959.0,41594.8
2020-09-26 04:00:00+00:00,43149.0,43566.863
2020-09-26 05:00:00+00:00,45950.0,45947.414
2020-09-26 06:00:00+00:00,49608.0,48699.707
2020-09-26 07:00:00+00:00,52692.0,51301.438
2020-09-26 08:00:00+00:00,54928.0,53024.195
2020-09-26 09:00:00+00:00,56186.0,53597.816
2020-09-26 10:00:00+00:00,56460.0,52985.37
2020-09-26 11:00:00+00:00,54756.0,52008.703
2020-09-26 12:00:00+00:00,53348.0,51130.035
2020-09-26 13:00:00+00:00,52456.0,50767.633
2020-09-26 14:00:00+00:00,52499.0,50906.08
2020-09-26 15:00:00+00:00,53687.0,50961.72
2020-09-26 16:00:00+00:00,54384.0,50724.816
2020-09-26 17:00:00+00:00,54322.0,50104.824
2020-09-26 18:00:00+00:00,51430.0,49085.145
2020-09-26 19:00:00+00:00,48135.0,47269.42
2020-09-26 20:00:00+00:00,46496.0,45144.223
2020-09-26 21:00:00+00:00,43097.0,42687.344
2020-09-26 22:00:00+00:00,40480.0,40337.977
2020-09-26 23:00:00+00:00,38777.0,38620.324
2020-09-26 01:00:00+00:00,40401.0,40253.223
2020-09-26 02:00:00+00:00,40391.0,40220.0
2020-09-26 03:00:00+00:00,40959.0,41206.16
2020-09-26 04:00:00+00:00,43149.0,43521.46
2020-09-26 05:00:00+00:00,45950.0,46208.977
2020-09-26 06:00:00+00:00,49608.0,48738.367
2020-09-26 07:00:00+00:00,52692.0,51046.113
2020-09-26 08:00:00+00:00,54928.0,52755.363
2020-09-26 09:00:00+00:00,56186.0,53434.96
2020-09-26 10:00:00+00:00,56460.0,52960.22
2020-09-26 11:00:00+00:00,54756.0,51706.17
2020-09-26 12:00:00+00:00,53348.0,50691.844
2020-09-26 13:00:00+00:00,52456.0,50139.047
2020-09-26 14:00:00+00:00,52499.0,50113.605
2020-09-26 15:00:00+00:00,53687.0,50433.254
2020-09-26 16:00:00+00:00,54384.0,50445.277
2020-09-26 17:00:00+00:00,54322.0,49855.82
2020-09-26 18:00:00+00:00,51430.0,48695.3
2020-09-26 19:00:00+00:00,48135.0,47108.32
2020-09-26 20:00:00+00:00,46496.0,44827.203
2020-09-26 21:00:00+00:00,43097.0,42403.285
2020-09-26 22:00:00+00:00,40480.0,39907.004
2020-09-26 23:00:00+00:00,38777.0,37917.27
2020-09-27 00:00:00+00:00,37704.0,36949.098
2020-09-26 02:00:00+00:00,40391.0,40151.695
2020-09-26 03:00:00+00:00,40959.0,41499.566
2020-09-26 04:00:00+00:00,43149.0,43773.355
2020-09-26 05:00:00+00:00,45950.0,46792.656
2020-09-26 06:00:00+00:00,49608.0,49574.1
2020-09-26 07:00:00+00:00,52692.0,51739.43
2020-09-26 08:00:00+00:00,54928.0,53192.3
2020-09-26 09:00:00+00:00,56186.0,53627.652
2020-09-26 10:00:00+00:00,56460.0,53168.34
2020-09-26 11:00:00+00:00,54756.0,52047.75
2020-09-26 12:00:00+00:00,53348.0,50860.96
2020-09-26 13:00:00+00:00,52456.0,50322.203
2020-09-26 14:00:00+00:00,52499.0,50117.613
2020-09-26 15:00:00+00:00,53687.0,50181.44
2020-09-26 16:00:00+00:00,54384.0,50207.637
2020-09-26 17:00:00+00:00,54322.0,49654.836
2020-09-26 18:00:00+00:00,51430.0,48384.164
2020-09-26 19:00:00+00:00,48135.0,46609.15
2020-09-26 20:00:00+00:00,46496.0,44453.566
2020-09-26 21:00:00+00:00,43097.0,41777.203
2020-09-26 22:00:00+00:00,40480.0,39319.773
2020-09-26 23:00:00+00:00,38777.0,37376.254
2020-09-27 00:00:00+00:00,37704.0,36328.66
2020-09-27 01:00:00+00:00,37378.0,36394.51
2020-09-26 03:00:00+00:00,40959.0,41152.836
2020-09-26 04:00:00+00:00,43149.0,43428.027
2020-09-26 05:00:00+00:00,45950.0,46233.746
2020-09-26 06:00:00+00:00,49608.0,49301.953
2020-09-26 07:00:00+00:00,52692.0,51886.496
2020-09-26 08:00:00+00:00,54928.0,53651.508
2020-09-26 09:00:00+00:00,56186.0,54288.938
2020-09-26 10:00:00+00:00,56460.0,53649.965
2020-09-26 11:00:00+00:00,54756.0,52472.914
2020-09-26 12:00:00+00:00,53348.0,51180.07
2020-09-26 13:00:00+00:00,52456.0,50301.152
2020-09-26 14:00:00+00:00,52499.0,50190.27
2020-09-26 15:00:00+00:00,53687.0,50190.73
2020-09-26 16:00:00+00:00,54384.0,50135.78
2020-09-26 17:00:00+00:00,54322.0,49733.04
2020-09-26 18:00:00+00:00,51430.0,48619.867
2020-09-26 19:00:00+00:00,48135.0,46814.47
2020-09-26 20:00:00+00:00,46496.0,44672.273
2020-09-26 21:00:00+00:00,43097.0,42296.004
2020-09-26 22:00:00+00:00,40480.0,39628.227
2020-09-26 23:00:00+00:00,38777.0,37444.277
2020-09-27 00:00:00+00:00,37704.0,36067.734
2020-09-27 01:00:00+00:00,37378.0,35784.176
2020-09-27 02:00:00+00:00,37341.0,36785.062
2020-09-26 04:00:00+00:00,43149.0,42923.453
2020-09-26 05:00:00+00:00,45950.0,45687.59
2020-09-26 06:00:00+00:00,49608.0,48547.688
2020-09-26 07:00:00+00:00,52692.0,51260.58
2020-09-26 08:00:00+00:00,54928.0,53302.082
2020-09-26 09:00:00+00:00,56186.0,54375.805
2020-09-26 10:00:00+00:00,56460.0,54092.777
